GAME_ID,SEASON,LEAGUE,PLAYER,TEAM,MATCHUP,MIN,PTS,2PM,2PA,3PM,3PA,FTM,FTA,DREB,OREB,REB,AST,STL,TOV,BLK,PF
25213,2025-26,Serie A,CARLOS MARSHALL JR.,BANCO DI SARDEGNA SASSARI,"2026-04-04, CNT vs SAS",30,21,6,8,0,4,9,10,3,0,3,1,2,1,0,4
25213,2025-26,Serie A,DESURE BUIE,BANCO DI SARDEGNA SASSARI,"2026-04-04, CNT vs SAS",29,5,1,4,1,4,0,0,5,1,6,3,0,1,0,3
25213,2025-26,Serie A,DARYL MACON,BANCO DI SARDEGNA SASSARI,"2026-04-04, CNT vs SAS",24,15,4,7,1,3,4,4,3,0,3,4,0,7,0,3
25213,2025-26,Serie A,ALESSANDRO ZANELLI,BANCO DI SARDEGNA SASSARI,"2026-04-04, CNT vs SAS",11,0,0,0,0,0,0,0,2,0,2,0,1,0,0,2
25213,2025-26,Serie A,FADILOU SECK,BANCO DI SARDEGNA SASSARI,"2026-04-04, CNT vs SAS",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25213,2025-26,Serie A,LAURYNAS BELIAUSKAS,BANCO DI SARDEGNA SASSARI,"2026-04-04, CNT vs SAS",22,6,0,0,2,3,0,0,5,1,6,2,1,0,0,3
25213,2025-26,Serie A,MARCO CERON,BANCO DI SARDEGNA SASSARI,"2026-04-04, CNT vs SAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25213,2025-26,Serie A,LUCA VINCINI,BANCO DI SARDEGNA SASSARI,"2026-04-04, CNT vs SAS",15,3,1,1,0,0,1,2,0,3,3,0,0,1,0,4
25213,2025-26,Serie A,ANDREA MEZZANOTTE,BANCO DI SARDEGNA SASSARI,"2026-04-04, CNT vs SAS",13,7,1,4,1,3,2,2,1,1,2,2,0,0,1,1
25213,2025-26,Serie A,RASHAWN THOMAS,BANCO DI SARDEGNA SASSARI,"2026-04-04, CNT vs SAS",24,13,6,11,0,1,1,2,7,2,9,5,1,3,0,2
25213,2025-26,Serie A,NICK MCGLYNN,BANCO DI SARDEGNA SASSARI,"2026-04-04, CNT vs SAS",22,8,4,6,0,0,0,0,4,4,8,0,1,2,0,5
25213,2025-26,Serie A,RICCARDO VISCONTI,BANCO DI SARDEGNA SASSARI,"2026-04-04, CNT vs SAS",8,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2
25208,2025-26,Serie A,NICCOLO MANNION,EA7 EMPORIO ARMANI MILANO,"2026-04-05, MIL vs REM",18,7,2,3,0,3,3,3,0,0,0,3,2,2,0,0
25208,2025-26,Serie A,QUINN ELLIS,EA7 EMPORIO ARMANI MILANO,"2026-04-05, MIL vs REM",18,3,1,2,0,1,1,2,5,0,5,3,1,3,0,3
25208,2025-26,Serie A,MATTIA CECCATO,EA7 EMPORIO ARMANI MILANO,"2026-04-05, MIL vs REM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25208,2025-26,Serie A,STEFANO TONUT,EA7 EMPORIO ARMANI MILANO,"2026-04-05, MIL vs REM",4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
25208,2025-26,Serie A,LEANDRO BOLMARO,EA7 EMPORIO ARMANI MILANO,"2026-04-05, MIL vs REM",17,2,1,3,0,2,0,0,3,0,3,3,1,2,0,1
25208,2025-26,Serie A,ARMONI BROOKS,EA7 EMPORIO ARMANI MILANO,"2026-04-05, MIL vs REM",21,22,3,6,4,8,4,4,3,0,3,0,1,1,0,0
25208,2025-26,Serie A,ZACH LEDAY,EA7 EMPORIO ARMANI MILANO,"2026-04-05, MIL vs REM",23,6,2,5,0,2,2,2,0,4,4,0,0,0,0,3
25208,2025-26,Serie A,GIAMPAOLO RICCI,EA7 EMPORIO ARMANI MILANO,"2026-04-05, MIL vs REM",18,14,3,3,2,5,2,2,2,2,4,0,3,1,0,4
25208,2025-26,Serie A,MARKO GUDURIC,EA7 EMPORIO ARMANI MILANO,"2026-04-05, MIL vs REM",15,3,0,0,1,3,0,0,0,0,0,1,0,1,0,3
25208,2025-26,Serie A,OUSMANE DIOP,EA7 EMPORIO ARMANI MILANO,"2026-04-05, MIL vs REM",14,3,1,1,0,0,1,2,5,2,7,2,0,1,0,1
25208,2025-26,Serie A,SHAVON SHIELDS,EA7 EMPORIO ARMANI MILANO,"2026-04-05, MIL vs REM",26,10,4,8,0,4,2,2,3,1,4,3,0,2,0,1
25208,2025-26,Serie A,JOSH NEBO,EA7 EMPORIO ARMANI MILANO,"2026-04-05, MIL vs REM",26,10,4,5,0,0,2,2,7,3,10,0,0,0,2,2
25208,2025-26,Serie A,JAYLEN BARFORD,UNA HOTELS REGGIO EMILIA,"2026-04-05, MIL vs REM",26,8,2,5,1,5,1,2,3,0,3,2,0,2,0,2
25208,2025-26,Serie A,JT THOR,UNA HOTELS REGGIO EMILIA,"2026-04-05, MIL vs REM",27,19,5,6,3,7,0,1,3,1,4,1,2,0,4,0
25208,2025-26,Serie A,RICCARDO ROSSATO,UNA HOTELS REGGIO EMILIA,"2026-04-05, MIL vs REM",21,7,1,3,1,3,2,2,0,1,1,2,3,2,0,5
25208,2025-26,Serie A,TOMAS WOLDETENSAE,UNA HOTELS REGGIO EMILIA,"2026-04-05, MIL vs REM",18,2,1,2,0,1,0,0,0,0,0,1,0,1,0,1
25208,2025-26,Serie A,OMAR MAININI,UNA HOTELS REGGIO EMILIA,"2026-04-05, MIL vs REM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25208,2025-26,Serie A,TROY CAUPAIN,UNA HOTELS REGGIO EMILIA,"2026-04-05, MIL vs REM",32,13,4,11,1,4,2,2,5,0,5,7,1,1,0,2
25208,2025-26,Serie A,BRYSON WILLIAMS,UNA HOTELS REGGIO EMILIA,"2026-04-05, MIL vs REM",23,12,5,7,0,0,2,2,3,3,6,2,1,0,0,2
25208,2025-26,Serie A,LORENZO UGLIETTI,UNA HOTELS REGGIO EMILIA,"2026-04-05, MIL vs REM",19,4,2,3,0,1,0,0,3,1,4,1,1,1,0,3
25208,2025-26,Serie A,LUCA SEVERINI,UNA HOTELS REGGIO EMILIA,"2026-04-05, MIL vs REM",14,5,1,1,1,1,0,0,0,0,0,0,0,2,0,4
25208,2025-26,Serie A,JAIME ECHENIQUE,UNA HOTELS REGGIO EMILIA,"2026-04-05, MIL vs REM",16,6,2,8,0,0,2,2,3,2,5,0,0,2,1,1
25208,2025-26,Serie A,MICHELE VITALI,UNA HOTELS REGGIO EMILIA,"2026-04-05, MIL vs REM",4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
25208,2025-26,Serie A,DANIEL EMOKHARE,UNA HOTELS REGGIO EMILIA,"2026-04-05, MIL vs REM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25206,2025-26,Serie A,CARSEN EDWARDS,VIRTUS OLIDATA BOLOGNA,"2026-04-05, BOL vs VEN",26,11,4,6,1,5,0,0,0,1,1,3,0,6,0,3
25206,2025-26,Serie A,SALIOU NIANG,VIRTUS OLIDATA BOLOGNA,"2026-04-05, BOL vs VEN",25,9,3,5,0,1,3,4,3,0,3,2,1,1,0,3
25206,2025-26,Serie A,MATTEO ACCORSI,VIRTUS OLIDATA BOLOGNA,"2026-04-05, BOL vs VEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25206,2025-26,Serie A,ALEN SMAILAGIC,VIRTUS OLIDATA BOLOGNA,"2026-04-05, BOL vs VEN",18,15,3,6,3,5,0,0,4,2,6,1,0,0,0,2
25206,2025-26,Serie A,DERRICK ALSTON,VIRTUS OLIDATA BOLOGNA,"2026-04-05, BOL vs VEN",24,8,1,4,0,0,6,7,3,0,3,2,0,2,0,3
25206,2025-26,Serie A,DANIEL HACKETT,VIRTUS OLIDATA BOLOGNA,"2026-04-05, BOL vs VEN",25,0,0,0,0,2,0,0,4,0,4,3,0,0,0,1
25206,2025-26,Serie A,FRANCESCO FERRARI,VIRTUS OLIDATA BOLOGNA,"2026-04-05, BOL vs VEN",4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
25206,2025-26,Serie A,MATT MORGAN,VIRTUS OLIDATA BOLOGNA,"2026-04-05, BOL vs VEN",26,23,3,4,3,7,8,8,1,0,1,5,1,1,0,2
25206,2025-26,Serie A,ALIOU DIARRA,VIRTUS OLIDATA BOLOGNA,"2026-04-05, BOL vs VEN",4,0,0,0,0,0,0,0,2,0,2,0,1,1,0,0
25206,2025-26,Serie A,KARIM JALLOW,VIRTUS OLIDATA BOLOGNA,"2026-04-05, BOL vs VEN",23,6,3,3,0,1,0,0,9,3,12,0,0,1,1,1
25206,2025-26,Serie A,MOUHAMET RASSOUL DIOUF,VIRTUS OLIDATA BOLOGNA,"2026-04-05, BOL vs VEN",17,6,2,7,0,0,2,2,1,1,2,1,1,0,2,1
25206,2025-26,Serie A,NICOLA AKELE,VIRTUS OLIDATA BOLOGNA,"2026-04-05, BOL vs VEN",8,4,2,2,0,0,0,0,0,0,0,0,0,1,0,1
25206,2025-26,Serie A,R.J. COLE,UMANA REYER VENEZIA,"2026-04-05, BOL vs VEN",34,12,1,5,1,5,7,7,2,0,2,14,5,1,0,0
25206,2025-26,Serie A,ALESSANDRO LEVER,UMANA REYER VENEZIA,"2026-04-05, BOL vs VEN",7,0,0,2,0,0,0,0,1,2,3,0,0,0,0,1
25206,2025-26,Serie A,GIOVANNI DE NICOLAO,UMANA REYER VENEZIA,"2026-04-05, BOL vs VEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25206,2025-26,Serie A,LEONARDO CANDI,UMANA REYER VENEZIA,"2026-04-05, BOL vs VEN",15,5,1,1,1,1,0,0,0,0,0,0,0,0,0,3
25206,2025-26,Serie A,KY BOWMAN,UMANA REYER VENEZIA,"2026-04-05, BOL vs VEN",12,9,3,6,1,3,0,0,0,1,1,2,1,1,1,4
25206,2025-26,Serie A,CARL WHEATLE,UMANA REYER VENEZIA,"2026-04-05, BOL vs VEN",19,4,2,4,0,2,0,0,1,3,4,1,0,1,0,0
25206,2025-26,Serie A,STEFAN NIKOLIC,UMANA REYER VENEZIA,"2026-04-05, BOL vs VEN",19,4,1,3,0,0,2,2,1,2,3,2,0,0,0,2
25206,2025-26,Serie A,GIGA JANELIDZE,UMANA REYER VENEZIA,"2026-04-05, BOL vs VEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25206,2025-26,Serie A,JORDAN PARKS,UMANA REYER VENEZIA,"2026-04-05, BOL vs VEN",30,15,4,9,2,3,1,2,1,1,2,1,2,1,1,2
25206,2025-26,Serie A,KYLE WILTJER,UMANA REYER VENEZIA,"2026-04-05, BOL vs VEN",19,14,5,7,0,3,4,5,2,0,2,1,0,0,0,2
25206,2025-26,Serie A,DENZEL VALENTINE,UMANA REYER VENEZIA,"2026-04-05, BOL vs VEN",22,5,1,3,1,6,0,0,2,1,3,3,1,1,0,2
25206,2025-26,Serie A,AMEDEO TESSITORI,UMANA REYER VENEZIA,"2026-04-05, BOL vs VEN",23,18,8,8,0,0,2,5,12,1,13,1,1,0,1,3
25219,2025-26,Serie A,JAYLEN BARFORD,UNA HOTELS REGGIO EMILIA,"2026-04-11, REM vs CRE",21,7,2,8,1,4,0,0,4,0,4,2,0,0,0,2
25219,2025-26,Serie A,JT THOR,UNA HOTELS REGGIO EMILIA,"2026-04-11, REM vs CRE",22,11,1,1,3,5,0,0,6,1,7,1,1,4,1,1
25219,2025-26,Serie A,RICCARDO ROSSATO,UNA HOTELS REGGIO EMILIA,"2026-04-11, REM vs CRE",17,7,2,3,1,5,0,0,1,0,1,2,1,0,0,3
25219,2025-26,Serie A,TOMAS WOLDETENSAE,UNA HOTELS REGGIO EMILIA,"2026-04-11, REM vs CRE",18,7,2,2,1,3,0,0,0,3,3,3,1,0,0,2
25219,2025-26,Serie A,OMAR MAININI,UNA HOTELS REGGIO EMILIA,"2026-04-11, REM vs CRE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25219,2025-26,Serie A,TROY CAUPAIN,UNA HOTELS REGGIO EMILIA,"2026-04-11, REM vs CRE",29,20,3,6,4,7,2,3,3,0,3,4,1,3,0,2
25219,2025-26,Serie A,BRYSON WILLIAMS,UNA HOTELS REGGIO EMILIA,"2026-04-11, REM vs CRE",20,9,4,6,0,0,1,2,1,1,2,3,0,0,0,1
25219,2025-26,Serie A,LORENZO UGLIETTI,UNA HOTELS REGGIO EMILIA,"2026-04-11, REM vs CRE",21,5,1,4,1,1,0,0,4,0,4,6,0,3,1,3
25219,2025-26,Serie A,LUCA SEVERINI,UNA HOTELS REGGIO EMILIA,"2026-04-11, REM vs CRE",18,6,0,1,2,3,0,0,2,2,4,0,0,0,1,2
25219,2025-26,Serie A,JAIME ECHENIQUE,UNA HOTELS REGGIO EMILIA,"2026-04-11, REM vs CRE",19,19,8,10,0,0,3,4,3,3,6,0,0,0,3,1
25219,2025-26,Serie A,MICHELE VITALI,UNA HOTELS REGGIO EMILIA,"2026-04-11, REM vs CRE",13,5,1,2,1,1,0,0,2,1,3,0,2,0,0,0
25219,2025-26,Serie A,DANIEL EMOKHARE,UNA HOTELS REGGIO EMILIA,"2026-04-11, REM vs CRE",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25219,2025-26,Serie A,IKE ANIGBOGU,VANOLI BASKET CREMONA,"2026-04-11, REM vs CRE",19,4,0,3,0,0,4,4,4,2,6,1,0,0,0,2
25219,2025-26,Serie A,PAYTON WILLIS,VANOLI BASKET CREMONA,"2026-04-11, REM vs CRE",26,21,5,6,2,7,5,5,3,2,5,0,0,2,0,2
25219,2025-26,Serie A,DAVIDE CASARIN,VANOLI BASKET CREMONA,"2026-04-11, REM vs CRE",23,6,1,9,1,3,1,2,4,0,4,5,0,4,0,3
25219,2025-26,Serie A,SASHA GRANT,VANOLI BASKET CREMONA,"2026-04-11, REM vs CRE",14,4,1,2,0,2,2,2,1,2,3,0,0,0,0,2
25219,2025-26,Serie A,FILIPPO GALLI,VANOLI BASKET CREMONA,"2026-04-11, REM vs CRE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25219,2025-26,Serie A,GIOVANNI VERONESI,VANOLI BASKET CREMONA,"2026-04-11, REM vs CRE",22,3,0,1,1,2,0,0,1,0,1,3,0,1,0,2
25219,2025-26,Serie A,MATTIA UDOM,VANOLI BASKET CREMONA,"2026-04-11, REM vs CRE",16,10,2,4,2,2,0,0,2,0,2,0,2,1,1,1
25219,2025-26,Serie A,RAEQUAN BATTLE,VANOLI BASKET CREMONA,"2026-04-11, REM vs CRE",20,18,2,5,3,5,5,7,1,1,2,1,0,0,0,1
25219,2025-26,Serie A,CHRISTIAN BURNS,VANOLI BASKET CREMONA,"2026-04-11, REM vs CRE",14,1,0,0,0,1,1,2,3,2,5,0,0,0,0,1
25219,2025-26,Serie A,ALJAMI DURHAM,VANOLI BASKET CREMONA,"2026-04-11, REM vs CRE",25,5,0,4,1,6,2,2,1,1,2,2,1,1,0,0
25219,2025-26,Serie A,OUSMANE NDIAYE,VANOLI BASKET CREMONA,"2026-04-11, REM vs CRE",21,6,1,2,1,2,1,2,2,1,3,1,2,2,0,1
25217,2025-26,Serie A,R.J. COLE,UMANA REYER VENEZIA,"2026-04-11, VEN vs BRE",29,16,4,6,2,6,2,2,2,0,2,4,1,5,0,2
25217,2025-26,Serie A,ALESSANDRO LEVER,UMANA REYER VENEZIA,"2026-04-11, VEN vs BRE",6,2,1,2,0,1,0,0,2,2,4,0,0,1,0,1
25217,2025-26,Serie A,GIOVANNI DE NICOLAO,UMANA REYER VENEZIA,"2026-04-11, VEN vs BRE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25217,2025-26,Serie A,LEONARDO CANDI,UMANA REYER VENEZIA,"2026-04-11, VEN vs BRE",15,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0
25217,2025-26,Serie A,KY BOWMAN,UMANA REYER VENEZIA,"2026-04-11, VEN vs BRE",22,11,3,4,1,3,2,2,2,0,2,2,0,2,0,2
25217,2025-26,Serie A,CARL WHEATLE,UMANA REYER VENEZIA,"2026-04-11, VEN vs BRE",27,5,2,5,0,2,1,2,3,1,4,0,2,1,0,1
25217,2025-26,Serie A,STEFAN NIKOLIC,UMANA REYER VENEZIA,"2026-04-11, VEN vs BRE",15,5,1,3,0,0,3,4,0,0,0,0,1,0,0,1
25217,2025-26,Serie A,HASON WARD,UMANA REYER VENEZIA,"2026-04-11, VEN vs BRE",3,2,1,2,0,0,0,0,1,1,2,0,0,1,0,2
25217,2025-26,Serie A,JORDAN PARKS,UMANA REYER VENEZIA,"2026-04-11, VEN vs BRE",20,11,4,5,1,4,0,0,4,1,5,1,2,3,0,5
25217,2025-26,Serie A,KYLE WILTJER,UMANA REYER VENEZIA,"2026-04-11, VEN vs BRE",24,4,1,2,0,0,2,2,4,2,6,1,2,1,0,3
25217,2025-26,Serie A,DENZEL VALENTINE,UMANA REYER VENEZIA,"2026-04-11, VEN vs BRE",19,9,3,5,1,4,0,0,2,1,3,1,0,2,0,2
25217,2025-26,Serie A,AMEDEO TESSITORI,UMANA REYER VENEZIA,"2026-04-11, VEN vs BRE",20,9,3,6,0,1,3,5,3,1,4,0,0,0,0,2
25217,2025-26,Serie A,MIRO BILAN,GERMANI BRESCIA,"2026-04-11, VEN vs BRE",21,11,4,7,0,0,3,4,6,1,7,0,0,2,0,3
25217,2025-26,Serie A,GIANCARLO FERRERO,GERMANI BRESCIA,"2026-04-11, VEN vs BRE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25217,2025-26,Serie A,ANDREA DONEDA,GERMANI BRESCIA,"2026-04-11, VEN vs BRE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25217,2025-26,Serie A,MATTIA SANTINON,GERMANI BRESCIA,"2026-04-11, VEN vs BRE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25217,2025-26,Serie A,AMEDEO DELLA VALLE,GERMANI BRESCIA,"2026-04-11, VEN vs BRE",14,4,2,3,0,3,0,0,0,1,1,3,1,2,0,4
25217,2025-26,Serie A,MAURICE NDOUR,GERMANI BRESCIA,"2026-04-11, VEN vs BRE",23,13,4,6,0,0,5,6,6,3,9,0,1,1,1,4
25217,2025-26,Serie A,JASON BURNELL,GERMANI BRESCIA,"2026-04-11, VEN vs BRE",31,28,6,12,4,6,4,5,4,1,5,2,4,2,0,3
25217,2025-26,Serie A,NIKOLA IVANOVIC,GERMANI BRESCIA,"2026-04-11, VEN vs BRE",36,12,0,4,4,7,0,0,1,1,2,6,3,2,0,3
25217,2025-26,Serie A,JOSEPH MOBIO,GERMANI BRESCIA,"2026-04-11, VEN vs BRE",24,5,1,3,1,2,0,0,1,2,3,0,0,0,0,4
25217,2025-26,Serie A,DEMETRE RIVERS,GERMANI BRESCIA,"2026-04-11, VEN vs BRE",29,12,3,4,1,6,3,4,3,2,5,1,1,2,0,2
25217,2025-26,Serie A,DAVID REGINALD COURNOOH,GERMANI BRESCIA,"2026-04-11, VEN vs BRE",20,4,0,0,1,4,1,2,3,0,3,0,0,1,0,0
25217,2025-26,Serie A,JAYDEN NUNN,GERMANI BRESCIA,"2026-04-11, VEN vs BRE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25221,2025-26,Serie A,SEMAJ CHRISTON,APU OLD WILD WEST UDINE,"2026-04-12, UDI vs TRI",34,13,5,12,1,2,0,0,3,0,3,5,2,1,0,2
25221,2025-26,Serie A,MIRZA ALIBEGOVIC,APU OLD WILD WEST UDINE,"2026-04-12, UDI vs TRI",34,9,1,3,2,10,1,2,1,0,1,4,2,0,0,1
25221,2025-26,Serie A,SKYLAR SPENCER,APU OLD WILD WEST UDINE,"2026-04-12, UDI vs TRI",16,4,2,3,0,0,0,2,2,7,9,0,0,2,0,5
25221,2025-26,Serie A,ANTHONY HICKEY,APU OLD WILD WEST UDINE,"2026-04-12, UDI vs TRI",17,3,0,3,1,2,0,0,2,0,2,4,0,0,0,1
25221,2025-26,Serie A,ALESSANDRO PAVAN,APU OLD WILD WEST UDINE,"2026-04-12, UDI vs TRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25221,2025-26,Serie A,CHRISTIAN MEKOWULU,APU OLD WILD WEST UDINE,"2026-04-12, UDI vs TRI",22,11,2,3,0,0,7,9,6,2,8,0,0,4,1,3
25221,2025-26,Serie A,MATTEO DA ROS,APU OLD WILD WEST UDINE,"2026-04-12, UDI vs TRI",16,5,1,2,1,1,0,0,1,1,2,1,0,0,0,1
25221,2025-26,Serie A,EIMANTAS BENDZIUS,APU OLD WILD WEST UDINE,"2026-04-12, UDI vs TRI",21,4,2,7,0,8,0,0,2,3,5,1,0,1,0,1
25221,2025-26,Serie A,AUBREY DAWKINS,APU OLD WILD WEST UDINE,"2026-04-12, UDI vs TRI",4,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0
25221,2025-26,Serie A,ANDREA CALZAVARA,APU OLD WILD WEST UDINE,"2026-04-12, UDI vs TRI",15,12,3,4,2,3,0,0,2,0,2,0,0,1,0,5
25221,2025-26,Serie A,FRANCESCO MIZERNIUK,APU OLD WILD WEST UDINE,"2026-04-12, UDI vs TRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25221,2025-26,Serie A,IRIS IKANGI,APU OLD WILD WEST UDINE,"2026-04-12, UDI vs TRI",21,8,1,2,2,6,0,0,2,1,3,1,0,1,0,3
25221,2025-26,Serie A,JUAN TOSCANO-ANDERSON,PALLACANESTRO TRIESTE,"2026-04-12, UDI vs TRI",17,4,2,2,0,3,0,0,0,0,0,4,2,1,0,2
25221,2025-26,Serie A,EMANUELE MARTUCCI,PALLACANESTRO TRIESTE,"2026-04-12, UDI vs TRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25221,2025-26,Serie A,COLBEY ROSS,PALLACANESTRO TRIESTE,"2026-04-12, UDI vs TRI",26,11,2,2,2,5,1,1,2,0,2,6,0,3,0,1
25221,2025-26,Serie A,LODOVICO DEANGELI,PALLACANESTRO TRIESTE,"2026-04-12, UDI vs TRI",12,7,0,3,2,2,1,2,3,2,5,0,0,0,0,0
25221,2025-26,Serie A,JARROD UTHOFF,PALLACANESTRO TRIESTE,"2026-04-12, UDI vs TRI",17,6,1,1,1,2,1,1,3,0,3,4,0,1,0,2
25221,2025-26,Serie A,MICHELE RUZZIER,PALLACANESTRO TRIESTE,"2026-04-12, UDI vs TRI",14,11,1,1,3,4,0,0,2,0,2,2,1,0,0,2
25221,2025-26,Serie A,FRANCESCO CANDUSSI,PALLACANESTRO TRIESTE,"2026-04-12, UDI vs TRI",23,12,4,5,1,5,1,2,5,1,6,1,0,1,0,2
25221,2025-26,Serie A,PIETRO IANNUZZI,PALLACANESTRO TRIESTE,"2026-04-12, UDI vs TRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25221,2025-26,Serie A,MARKEL BROWN,PALLACANESTRO TRIESTE,"2026-04-12, UDI vs TRI",30,8,0,1,2,4,2,2,4,0,4,2,0,3,1,4
25221,2025-26,Serie A,DAVIDE MORETTI,PALLACANESTRO TRIESTE,"2026-04-12, UDI vs TRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25221,2025-26,Serie A,JOSHUA BANNAN,PALLACANESTRO TRIESTE,"2026-04-12, UDI vs TRI",30,10,4,6,0,3,2,4,1,1,2,2,0,0,0,2
25221,2025-26,Serie A,JAHMI'US RAMSEY,PALLACANESTRO TRIESTE,"2026-04-12, UDI vs TRI",31,20,5,7,3,6,1,1,2,0,2,4,1,1,0,1
25220,2025-26,Serie A,CARLOS JR STEWART,OPENJOBMETIS VARESE,"2026-04-12, VAR vs SAS",22,16,4,5,1,4,5,6,3,1,4,3,0,0,0,3
25220,2025-26,Serie A,DAVIDE ALVITI,OPENJOBMETIS VARESE,"2026-04-12, VAR vs SAS",27,11,2,2,0,4,7,8,4,0,4,2,1,1,0,2
25220,2025-26,Serie A,TAZE MOORE,OPENJOBMETIS VARESE,"2026-04-12, VAR vs SAS",29,6,0,1,2,7,0,0,1,0,1,2,1,4,0,1
25220,2025-26,Serie A,MAURO VILLA,OPENJOBMETIS VARESE,"2026-04-12, VAR vs SAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25220,2025-26,Serie A,ELISEE ASSUI,OPENJOBMETIS VARESE,"2026-04-12, VAR vs SAS",17,5,2,3,0,1,1,3,0,1,1,0,2,0,0,1
25220,2025-26,Serie A,OLIVIER NKAMHOUA,OPENJOBMETIS VARESE,"2026-04-12, VAR vs SAS",31,18,5,10,1,3,5,6,3,2,5,1,1,0,1,4
25220,2025-26,Serie A,IKE IROEGBU,OPENJOBMETIS VARESE,"2026-04-12, VAR vs SAS",30,29,3,5,4,9,11,12,1,1,2,8,0,1,0,4
25220,2025-26,Serie A,MATTEO LIBRIZZI,OPENJOBMETIS VARESE,"2026-04-12, VAR vs SAS",14,2,1,2,0,2,0,0,0,1,1,2,1,0,0,3
25220,2025-26,Serie A,NATE RENFRO,OPENJOBMETIS VARESE,"2026-04-12, VAR vs SAS",19,2,1,2,0,0,0,0,2,3,5,1,2,2,3,4
25220,2025-26,Serie A,MARCO BERGAMIN,OPENJOBMETIS VARESE,"2026-04-12, VAR vs SAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25220,2025-26,Serie A,MAXIMILIAN LADURNER,OPENJOBMETIS VARESE,"2026-04-12, VAR vs SAS",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25220,2025-26,Serie A,ALLERIK FREEMAN,OPENJOBMETIS VARESE,"2026-04-12, VAR vs SAS",9,2,1,1,0,2,0,0,1,0,1,1,0,0,0,2
25220,2025-26,Serie A,CARLOS MARSHALL JR.,BANCO DI SARDEGNA SASSARI,"2026-04-12, VAR vs SAS",16,7,2,4,1,3,0,0,6,1,7,1,0,4,0,2
25220,2025-26,Serie A,DESURE BUIE,BANCO DI SARDEGNA SASSARI,"2026-04-12, VAR vs SAS",32,14,5,10,1,5,1,4,4,1,5,7,2,2,0,3
25220,2025-26,Serie A,DARYL MACON,BANCO DI SARDEGNA SASSARI,"2026-04-12, VAR vs SAS",27,15,4,7,0,2,7,10,2,2,4,4,1,4,0,4
25220,2025-26,Serie A,ALESSANDRO ZANELLI,BANCO DI SARDEGNA SASSARI,"2026-04-12, VAR vs SAS",4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25220,2025-26,Serie A,FADILOU SECK,BANCO DI SARDEGNA SASSARI,"2026-04-12, VAR vs SAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25220,2025-26,Serie A,LAURYNAS BELIAUSKAS,BANCO DI SARDEGNA SASSARI,"2026-04-12, VAR vs SAS",32,13,3,5,2,5,1,2,5,3,8,2,1,1,0,2
25220,2025-26,Serie A,MARCO CERON,BANCO DI SARDEGNA SASSARI,"2026-04-12, VAR vs SAS",9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
25220,2025-26,Serie A,ENRICO CASU,BANCO DI SARDEGNA SASSARI,"2026-04-12, VAR vs SAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25220,2025-26,Serie A,LUCA VINCINI,BANCO DI SARDEGNA SASSARI,"2026-04-12, VAR vs SAS",10,4,2,4,0,0,0,0,1,2,3,0,0,1,0,4
25220,2025-26,Serie A,ANDREA MEZZANOTTE,BANCO DI SARDEGNA SASSARI,"2026-04-12, VAR vs SAS",17,11,2,2,1,2,4,4,3,1,4,3,0,0,1,2
25220,2025-26,Serie A,RASHAWN THOMAS,BANCO DI SARDEGNA SASSARI,"2026-04-12, VAR vs SAS",29,10,3,8,0,1,4,5,6,2,8,3,1,0,0,3
