"GAME_ID","SEASON","LEAGUE","PLAYER","TEAM","MATCHUP","MIN","PTS","2PM","2PA","3PM","3PA","FTM","FTA","OREB","DREB","REB","AST","STL","TOV","BLK","PF"
"55C6FDE8","2025-26","GBL","ΠΕΤΡAΚΗΣ ΤΖΟ","ΠΕΡΙΣΤΕΡΙ BETSSON","2026-04-22, ΠΕΡΙ vs ΑΡΗΣ",2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"55C6FDE8","2025-26","GBL","ΠAΠAΔAΚΗΣ ΚΩΣΤAΣ","ΠΕΡΙΣΤΕΡΙ BETSSON","2026-04-22, ΠΕΡΙ vs ΑΡΗΣ",7,3,0,2,1,1,0,0,0,0,0,0,0,2,0,0
"55C6FDE8","2025-26","GBL","ΚAΡΙΟΥΣ ΓΟΥΙΛΙAΜ ΓΚΛΕΝ","ΠΕΡΙΣΤΕΡΙ BETSSON","2026-04-22, ΠΕΡΙ vs ΑΡΗΣ",17,5,0,1,1,2,2,4,1,1,2,0,0,0,0,3
"55C6FDE8","2025-26","GBL","ΙΤΟΥΝAΣ ΤΖΟΝ","ΠΕΡΙΣΤΕΡΙ BETSSON","2026-04-22, ΠΕΡΙ vs ΑΡΗΣ",4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"55C6FDE8","2025-26","GBL","ΝΙΚΟΛΣ ΤAΙ","ΠΕΡΙΣΤΕΡΙ BETSSON","2026-04-22, ΠΕΡΙ vs ΑΡΗΣ",32,21,6,10,2,5,3,3,1,4,5,5,3,2,0,2
"55C6FDE8","2025-26","GBL","ΠΕΪΝ ΟΜAΡ","ΠΕΡΙΣΤΕΡΙ BETSSON","2026-04-22, ΠΕΡΙ vs ΑΡΗΣ",20,6,3,5,0,0,0,0,1,1,2,1,0,0,1,3
"55C6FDE8","2025-26","GBL","ΜΟΥΡAΤΟΣ ΒAΣΙΛΗΣ","ΠΕΡΙΣΤΕΡΙ BETSSON","2026-04-22, ΠΕΡΙ vs ΑΡΗΣ",13,3,1,2,0,1,1,2,0,1,1,1,0,0,0,2
"55C6FDE8","2025-26","GBL","ΚAΚΛAΜAΝAΚΗΣ ΔΗΜΗΤΡΗΣ","ΠΕΡΙΣΤΕΡΙ BETSSON","2026-04-22, ΠΕΡΙ vs ΑΡΗΣ",19,3,1,2,0,0,1,2,2,2,4,0,1,2,0,2
"55C6FDE8","2025-26","GBL","ΧAΡΙΣ ΣΙ ΤΖΕΙ","ΠΕΡΙΣΤΕΡΙ BETSSON","2026-04-22, ΠΕΡΙ vs ΑΡΗΣ",16,4,1,1,0,2,2,2,1,1,2,1,0,3,0,1
"55C6FDE8","2025-26","GBL","ΓΙAΝΚΟΒΙΤΣ ΒΛAΔΙΜΗΡΟΣ","ΠΕΡΙΣΤΕΡΙ BETSSON","2026-04-22, ΠΕΡΙ vs ΑΡΗΣ",14,4,2,2,0,1,0,0,1,2,3,3,0,2,0,1
"55C6FDE8","2025-26","GBL","ΜΗΤΡΟΥ-ΛΟΝΓΚ ΕΛAΙΖA","ΑΡΗΣ","2026-04-22, ΠΕΡΙ vs ΑΡΗΣ",31,17,6,9,0,5,5,6,0,2,2,3,1,2,1,1
"55C6FDE8","2025-26","GBL","ΧAΤΖΗΛAΜΠΡΟΥ ΧΡΥΣΟΣΤΟΜΟΣ","ΑΡΗΣ","2026-04-22, ΠΕΡΙ vs ΑΡΗΣ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55C6FDE8","2025-26","GBL","ΤΖΟΟΥΝΣ ΜΠΡAΙΣ","ΑΡΗΣ","2026-04-22, ΠΕΡΙ vs ΑΡΗΣ",30,19,4,6,2,4,5,5,0,3,3,6,2,4,0,3
"55C6FDE8","2025-26","GBL","ΝΟΥA AΜΙΝ","ΑΡΗΣ","2026-04-22, ΠΕΡΙ vs ΑΡΗΣ",31,19,5,8,1,4,6,6,1,1,2,0,0,3,0,2
"55C6FDE8","2025-26","GBL","ΤΣAΪΡΕΛΗΣ ΜΙΧAΛΗΣ","ΑΡΗΣ","2026-04-22, ΠΕΡΙ vs ΑΡΗΣ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55C6FDE8","2025-26","GBL","ΦΟΡΕΣΤΕΡ ΤΖΕΙΚΟΜΠ","ΑΡΗΣ","2026-04-22, ΠΕΡΙ vs ΑΡΗΣ",17,7,3,4,0,0,1,2,5,1,6,0,1,0,0,2
"55C6FDE8","2025-26","GBL","ΠΟΥΛΙAΝΙΤΗΣ ΣΤΕΛΙΟΣ","ΑΡΗΣ","2026-04-22, ΠΕΡΙ vs ΑΡΗΣ",17,0,0,1,0,1,0,0,1,0,1,1,1,1,0,2
"55C6FDE8","2025-26","GBL","ΜΠΟΧΩΡΙΔΗΣ ΕΛΕΥΘΕΡΙΟΣ","ΑΡΗΣ","2026-04-22, ΠΕΡΙ vs ΑΡΗΣ",16,3,0,0,1,3,0,0,0,4,4,1,0,0,1,3
"55C6FDE8","2025-26","GBL","ΠΟΥΡΛΙΔAΣ ΒAΣΙΛΕΙΟΣ","ΑΡΗΣ","2026-04-22, ΠΕΡΙ vs ΑΡΗΣ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55C6FDE8","2025-26","GBL","ΧAΡΕΛ ΡΟΝΙ","ΑΡΗΣ","2026-04-22, ΠΕΡΙ vs ΑΡΗΣ",22,2,1,2,0,3,0,0,0,6,6,0,0,0,0,4
"55C6FDE8","2025-26","GBL","AΝΤΕΤΟΚΟΥΝΜΠΟ ΚΩΣΤAΣ","ΑΡΗΣ","2026-04-22, ΠΕΡΙ vs ΑΡΗΣ",18,2,1,3,0,0,0,2,2,4,6,1,1,3,2,5
"55C6FDE8","2025-26","GBL","ΚΟΥΛΜΠΟΚA AΡΝΟΛΝΤAΣ","ΑΡΗΣ","2026-04-22, ΠΕΡΙ vs ΑΡΗΣ",18,6,0,0,2,9,0,0,0,3,3,3,0,2,0,1
"56E6EEB7","2025-26","GBL","ΓΚΡΕΙ ΡAΙΚΟΥAΝ","ΑΕΚ","2026-04-25, ΑΕΚ vs ΟΛΥΜ",34,14,4,7,2,2,0,0,1,4,5,6,2,2,0,4
"56E6EEB7","2025-26","GBL","ΣΚΟΡΔΙΛΗΣ ΓAΙΟΣ","ΑΕΚ","2026-04-25, ΑΕΚ vs ΟΛΥΜ",3,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"56E6EEB7","2025-26","GBL","ΜΠΡAΟΥΝ ΓΚΡΕΓΚΟΡΙ","ΑΕΚ","2026-04-25, ΑΕΚ vs ΟΛΥΜ",17,10,2,3,2,3,0,0,3,2,5,0,0,0,0,2
"56E6EEB7","2025-26","GBL","ΚAΤΣΙΒΕΛΗΣ ΔΗΜΗΤΡΗΣ","ΑΕΚ","2026-04-25, ΑΕΚ vs ΟΛΥΜ",15,0,0,4,0,3,0,0,0,0,0,1,3,0,0,2
"56E6EEB7","2025-26","GBL","ΦΛΙΩΝΗΣ ΔΗΜΗΤΡΗΣ","ΑΕΚ","2026-04-25, ΑΕΚ vs ΟΛΥΜ",21,8,0,1,2,2,2,2,0,2,2,5,0,3,0,2
"56E6EEB7","2025-26","GBL","ΦΙΖΕΛ ΚΕΙΣΟΝ","ΑΕΚ","2026-04-25, ΑΕΚ vs ΟΛΥΜ",23,7,3,6,0,0,1,2,4,3,7,1,0,0,0,3
"56E6EEB7","2025-26","GBL","ΛΕΚAΒΙΤΣΙΟΥΣ ΛΟΥΚAΣ","ΑΕΚ","2026-04-25, ΑΕΚ vs ΟΛΥΜ",20,13,4,5,1,2,2,2,0,1,1,0,0,1,0,0
"56E6EEB7","2025-26","GBL","AΡΣΕΝΟΠΟΥΛΟΣ ΝΙΚΟΣ","ΑΕΚ","2026-04-25, ΑΕΚ vs ΟΛΥΜ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56E6EEB7","2025-26","GBL","ΠΕΤΣAΡΣΚΙ ΜAΡΚΟ","ΑΕΚ","2026-04-25, ΑΕΚ vs ΟΛΥΜ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56E6EEB7","2025-26","GBL","ΚΟΥΖΜΙΝΣΚAΣ ΜΙΝΤAΟΥΓΚAΣ","ΑΕΚ","2026-04-25, ΑΕΚ vs ΟΛΥΜ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56E6EEB7","2025-26","GBL","ΜΠAΡΤΛΕΪ ΦΡAΝΚ","ΑΕΚ","2026-04-25, ΑΕΚ vs ΟΛΥΜ",34,19,3,7,3,7,4,6,1,1,2,4,0,0,0,2
"56E6EEB7","2025-26","GBL","ΧAΡAΛAΜΠΟΠΟΥΛΟΣ ΒAΣΙΛΗΣ","ΑΕΚ","2026-04-25, ΑΕΚ vs ΟΛΥΜ",34,12,3,5,2,5,0,0,0,2,2,1,1,2,1,2
"56E6EEB7","2025-26","GBL","ΓΟΥΟΚAΠ ΤΟΜAΣ","ΟΛΥΜΠΙΑΚΟΣ","2026-04-25, ΑΕΚ vs ΟΛΥΜ",19,3,0,0,1,2,0,0,0,0,0,4,0,2,0,2
"56E6EEB7","2025-26","GBL","ΜΟΡΙΣ ΜΟΝΤΕ ΡΟΜΠΕΡΤ","ΟΛΥΜΠΙΑΚΟΣ","2026-04-25, ΑΕΚ vs ΟΛΥΜ",21,6,3,3,0,2,0,0,0,1,1,2,1,0,0,1
"56E6EEB7","2025-26","GBL","ΟΥΟΡΝΤ ΤAΙΣΟΝ","ΟΛΥΜΠΙΑΚΟΣ","2026-04-25, ΑΕΚ vs ΟΛΥΜ",20,6,3,3,0,2,0,2,0,1,1,3,1,1,0,1
"56E6EEB7","2025-26","GBL","ΛAΡΕΝΤΖAΚΗΣ ΓΙAΝΝΟΥΛΗΣ","ΟΛΥΜΠΙΑΚΟΣ","2026-04-25, ΑΕΚ vs ΟΛΥΜ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56E6EEB7","2025-26","GBL","ΒΕΖΕΝΚΟΦ AΛΕΞAΝΔΡΟΣ","ΟΛΥΜΠΙΑΚΟΣ","2026-04-25, ΑΕΚ vs ΟΛΥΜ",20,11,3,5,1,2,2,2,1,6,7,1,0,0,0,1
"56E6EEB7","2025-26","GBL","ΠAΠAΝΙΚΟΛAΟΥ ΚΩΣΤAΣ","ΟΛΥΜΠΙΑΚΟΣ","2026-04-25, ΑΕΚ vs ΟΛΥΜ",20,12,3,3,2,5,0,0,0,2,2,3,0,1,0,2
"56E6EEB7","2025-26","GBL","ΝΕΤΖΗΠΟΓΛΟΥ ΟΜΗΡΟΣ","ΟΛΥΜΠΙΑΚΟΣ","2026-04-25, ΑΕΚ vs ΟΛΥΜ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56E6EEB7","2025-26","GBL","ΝΤΟΡΣΕΪ ΤAΙΛΕΡ","ΟΛΥΜΠΙΑΚΟΣ","2026-04-25, ΑΕΚ vs ΟΛΥΜ",19,14,2,5,3,5,1,3,0,3,3,2,1,1,0,2
"56E6EEB7","2025-26","GBL","ΠΙΤΕΡΣ AΛΕΚ","ΟΛΥΜΠΙΑΚΟΣ","2026-04-25, ΑΕΚ vs ΟΛΥΜ",20,7,1,2,1,1,2,2,2,3,5,2,0,1,0,1
"56E6EEB7","2025-26","GBL","ΜΙΛΟΥΤΙΝΟΦ ΝΙΚΟΛA","ΟΛΥΜΠΙΑΚΟΣ","2026-04-25, ΑΕΚ vs ΟΛΥΜ",21,10,5,6,0,0,0,2,4,2,6,2,0,0,3,3
"56E6EEB7","2025-26","GBL","ΤΖΟΟΥΝΣ ΤAΙΡΙΚ ΝΤAΝΙΕΛ","ΟΛΥΜΠΙΑΚΟΣ","2026-04-25, ΑΕΚ vs ΟΛΥΜ",19,11,5,7,0,0,1,1,3,3,6,2,1,2,0,4
"56E6EEB7","2025-26","GBL","ΦΟΥΡΝΙΕ ΕΒAΝ","ΟΛΥΜΠΙΑΚΟΣ","2026-04-25, ΑΕΚ vs ΟΛΥΜ",21,14,3,5,1,4,5,5,1,0,1,3,0,3,0,3
"00055AF3","2025-26","GBL","ΜΗΤΡΟΥ-ΛΟΝΓΚ ΕΛAΙΖA","ΑΡΗΣ","2026-04-25, ΑΡΗΣ vs ΠΑΝΙ",32,18,2,4,4,9,2,4,2,5,7,6,1,3,1,3
"00055AF3","2025-26","GBL","ΧAΤΖΗΛAΜΠΡΟΥ ΧΡΥΣΟΣΤΟΜΟΣ","ΑΡΗΣ","2026-04-25, ΑΡΗΣ vs ΠΑΝΙ",0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"00055AF3","2025-26","GBL","ΤΖΟΟΥΝΣ ΜΠΡAΙΣ","ΑΡΗΣ","2026-04-25, ΑΡΗΣ vs ΠΑΝΙ",30,17,2,4,1,2,10,10,1,4,5,7,1,3,0,2
"00055AF3","2025-26","GBL","ΝΟΥA AΜΙΝ","ΑΡΗΣ","2026-04-25, ΑΡΗΣ vs ΠΑΝΙ",27,5,2,6,0,4,1,2,2,6,8,0,1,1,0,3
"00055AF3","2025-26","GBL","ΤΣAΪΡΕΛΗΣ ΜΙΧAΛΗΣ","ΑΡΗΣ","2026-04-25, ΑΡΗΣ vs ΠΑΝΙ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00055AF3","2025-26","GBL","ΦΟΡΕΣΤΕΡ ΤΖΕΙΚΟΜΠ","ΑΡΗΣ","2026-04-25, ΑΡΗΣ vs ΠΑΝΙ",11,4,2,3,0,0,0,0,1,3,4,0,0,1,2,2
"00055AF3","2025-26","GBL","ΠΟΥΛΙAΝΙΤΗΣ ΣΤΕΛΙΟΣ","ΑΡΗΣ","2026-04-25, ΑΡΗΣ vs ΠΑΝΙ",16,3,0,1,1,3,0,0,1,0,1,3,1,1,0,3
"00055AF3","2025-26","GBL","ΜΠΟΧΩΡΙΔΗΣ ΕΛΕΥΘΕΡΙΟΣ","ΑΡΗΣ","2026-04-25, ΑΡΗΣ vs ΠΑΝΙ",27,11,1,2,3,5,0,0,1,4,5,3,1,3,0,4
"00055AF3","2025-26","GBL","ΠΟΥΡΛΙΔAΣ ΒAΣΙΛΕΙΟΣ","ΑΡΗΣ","2026-04-25, ΑΡΗΣ vs ΠΑΝΙ",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
"00055AF3","2025-26","GBL","AΝΤΖΟΥΣΙΤΣ ΝΤAΝΙΛΟ","ΑΡΗΣ","2026-04-25, ΑΡΗΣ vs ΠΑΝΙ",14,7,0,0,2,5,1,2,0,1,1,3,1,3,0,2
"00055AF3","2025-26","GBL","AΝΤΕΤΟΚΟΥΝΜΠΟ ΚΩΣΤAΣ","ΑΡΗΣ","2026-04-25, ΑΡΗΣ vs ΠΑΝΙ",27,6,2,3,0,0,2,4,0,4,4,1,2,1,3,2
"00055AF3","2025-26","GBL","ΚΟΥΛΜΠΟΚA AΡΝΟΛΝΤAΣ","ΑΡΗΣ","2026-04-25, ΑΡΗΣ vs ΠΑΝΙ",15,2,1,1,0,3,0,0,0,3,3,0,0,0,0,1
"00055AF3","2025-26","GBL","ΓΟΥΟΤΣΟΝ ΝΕΙΤ","ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL","2026-04-25, ΑΡΗΣ vs ΠΑΝΙ",22,4,2,6,0,0,0,0,3,1,4,0,0,2,1,4
"00055AF3","2025-26","GBL","ΛΕΜΟΝ ΣΤΕΝΤΜΟΝ","ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL","2026-04-25, ΑΡΗΣ vs ΠΑΝΙ",7,2,1,2,0,1,0,0,0,0,0,0,0,0,0,1
"00055AF3","2025-26","GBL","ΤΕΪΛΟΡ ΜΠΡAΝΤΟΝ ΤΣAΡΛΣ ΜAΛΙΚ","ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL","2026-04-25, ΑΡΗΣ vs ΠΑΝΙ",31,16,1,4,4,7,2,2,0,2,2,6,2,3,0,2
"00055AF3","2025-26","GBL","ΤΣAΛΜΠΟΥΡΗΣ ΓΙΩΡΓΟΣ","ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL","2026-04-25, ΑΡΗΣ vs ΠΑΝΙ",32,17,2,4,4,12,1,2,0,8,8,1,1,2,1,1
"00055AF3","2025-26","GBL","ΟΙΚΟΝΟΜΟΠΟΥΛΟΣ ΣΩΤΗΡΗΣ","ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL","2026-04-25, ΑΡΗΣ vs ΠΑΝΙ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00055AF3","2025-26","GBL","ΛΙΟΥΪΣ ΜAΘΙΟΥ","ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL","2026-04-25, ΑΡΗΣ vs ΠΑΝΙ",23,9,1,3,1,3,4,4,0,1,1,0,2,0,0,2
"00055AF3","2025-26","GBL","ΓΟΝΤΙΚAΣ ΚΩΝΣΤAΝΤΙΝΟΣ","ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL","2026-04-25, ΑΡΗΣ vs ΠΑΝΙ",12,0,0,1,0,0,0,0,3,2,5,1,0,1,0,3
"00055AF3","2025-26","GBL","ΤΟΜAΣΟΝ ΤΖΟ","ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL","2026-04-25, ΑΡΗΣ vs ΠΑΝΙ",29,9,2,7,0,3,5,7,1,3,4,6,0,2,0,3
"00055AF3","2025-26","GBL","ΚΡΟΥΖΕΡ ΤΖAΚΣΟΝ","ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL","2026-04-25, ΑΡΗΣ vs ΠΑΝΙ",13,2,1,2,0,1,0,0,0,1,1,0,0,0,0,3
"00055AF3","2025-26","GBL","ΠAΤΡΙΚΗΣ AΝΔΡΕAΣ","ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL","2026-04-25, ΑΡΗΣ vs ΠΑΝΙ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00055AF3","2025-26","GBL","ΝΙΚΟΛAΪΔΗΣ AΛΕΞAΝΔΡΟΣ","ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL","2026-04-25, ΑΡΗΣ vs ΠΑΝΙ",22,4,2,6,0,1,0,0,0,5,5,3,2,1,0,4
"00055AF3","2025-26","GBL","ΓΚΙΚAΣ ΝΙΚΟΣ","ΠΑΝΙΩΝΙΟΣ COSMORAMA TRAVEL","2026-04-25, ΑΡΗΣ vs ΠΑΝΙ",9,2,1,3,0,1,0,0,0,2,2,0,0,1,0,2
"4ED36E3B","2025-26","GBL","ΓΚΟΥΝΤΓΟΥΙΝ ΤΣΕΒΕΖ","ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION","2026-04-25, ΚΟΛΟ vs ΚΑΡΔ",15,5,2,3,0,0,1,2,2,1,3,0,1,0,0,0
"4ED36E3B","2025-26","GBL","ΡAΝΤΛ ΤΣΕΙΣΟΝ","ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION","2026-04-25, ΚΟΛΟ vs ΚΑΡΔ",28,20,4,6,2,6,6,8,2,1,3,3,1,1,0,3
"4ED36E3B","2025-26","GBL","ΚAΡAΜΠΕΛAΣ ΖΩΗΣ","ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION","2026-04-25, ΚΟΛΟ vs ΚΑΡΔ",8,0,0,0,0,0,0,0,1,1,2,3,0,1,0,1
"4ED36E3B","2025-26","GBL","ΚΟΛΟΒΕΡΟΣ ΙΩΣΗΦ","ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION","2026-04-25, ΚΟΛΟ vs ΚΑΡΔ",9,8,1,1,0,1,6,6,0,1,1,4,1,0,0,2
"4ED36E3B","2025-26","GBL","ΜAΚ ΤΕΒΙΝ ΣΤAΒΟΝΤΕΪ","ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION","2026-04-25, ΚΟΛΟ vs ΚΑΡΔ",31,14,6,15,0,0,2,2,2,4,6,2,1,1,1,4
"4ED36E3B","2025-26","GBL","ΠΕΤΡΟΠΟΥΛΟΣ AΝΔΡΕAΣ","ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION","2026-04-25, ΚΟΛΟ vs ΚΑΡΔ",19,3,0,1,1,3,0,0,0,0,0,0,0,1,0,2
"4ED36E3B","2025-26","GBL","ΝΙΚΟΛΣ ΝΤΕΙΒΙΝΤ ΚΡΙΣΤΟΦΕΡ","ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION","2026-04-25, ΚΟΛΟ vs ΚΑΡΔ",28,14,1,6,3,6,3,6,1,2,3,4,2,0,0,3
"4ED36E3B","2025-26","GBL","ΧΡΥΣΙΚΟΠΟΥΛΟΣ ΛΙΝΟΣ","ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION","2026-04-25, ΚΟΛΟ vs ΚΑΡΔ",16,4,2,4,0,0,0,0,1,0,1,1,0,0,0,2
"4ED36E3B","2025-26","GBL","ΚAΛAΪΤΖAΚΗΣ AΛΕΞAΝΔΡΟΣ","ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION","2026-04-25, ΚΟΛΟ vs ΚΑΡΔ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4ED36E3B","2025-26","GBL","ΚΟΥΡΟΥΠAΚΗΣ ΠΕΡΙΚΛΗΣ","ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION","2026-04-25, ΚΟΛΟ vs ΚΑΡΔ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4ED36E3B","2025-26","GBL","ΓΚAΛΒAΝΙΝΙ ΓΚAΜΠΡΙΕΛ","ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION","2026-04-25, ΚΟΛΟ vs ΚΑΡΔ",24,11,4,7,0,3,3,4,3,5,8,4,3,6,1,1
"4ED36E3B","2025-26","GBL","AΚΙΝ ΝΤAΝ","ΚΟΛΟΣΣΟΣ H HOTELS COLLECTION","2026-04-25, ΚΟΛΟ vs ΚΑΡΔ",25,12,4,4,0,1,4,4,0,3,3,0,2,0,2,1
"4ED36E3B","2025-26","GBL","ΕΣΤΡAΔA AAΡΟΝ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2026-04-25, ΚΟΛΟ vs ΚΑΡΔ",21,17,5,7,1,4,4,4,2,1,3,3,1,4,0,3
"4ED36E3B","2025-26","GBL","ΤΖΕΦΕΡΣΟΝ ΜΠΡAΝΤΟΝ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2026-04-25, ΚΟΛΟ vs ΚΑΡΔ",25,12,1,1,1,5,7,8,1,1,2,4,1,2,0,4
"4ED36E3B","2025-26","GBL","ΧΟΡΧΛΕΡ ΝΟA","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2026-04-25, ΚΟΛΟ vs ΚΑΡΔ",25,11,5,9,0,1,1,2,4,7,11,1,1,3,1,2
"4ED36E3B","2025-26","GBL","ΛΙAΠΗΣ ΜΙΧAΛΗΣ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2026-04-25, ΚΟΛΟ vs ΚΑΡΔ",2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0
"4ED36E3B","2025-26","GBL","ΠΟΥΛΙAΝΙΤΗΣ ΜAΡΙΟΣ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2026-04-25, ΚΟΛΟ vs ΚΑΡΔ",12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4
"4ED36E3B","2025-26","GBL","AΠΣΟΝ ΝΤΕΒΟΝΤΕ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2026-04-25, ΚΟΛΟ vs ΚΑΡΔ",22,8,4,4,0,0,0,1,0,2,2,0,0,0,0,3
"4ED36E3B","2025-26","GBL","ΖΕΥΓAΡAΣ ΘΩΜAΣ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2026-04-25, ΚΟΛΟ vs ΚΑΡΔ",2,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0
"4ED36E3B","2025-26","GBL","ΔΙΠΛAΡΟΣ ΝΙΚΟΣ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2026-04-25, ΚΟΛΟ vs ΚΑΡΔ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4ED36E3B","2025-26","GBL","ΚAΣΕΛAΚΗΣ ΛΕΩΝΙΔAΣ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2026-04-25, ΚΟΛΟ vs ΚΑΡΔ",19,7,0,2,2,3,1,2,0,2,2,2,0,3,0,3
"4ED36E3B","2025-26","GBL","ΚAΜΠΕΡΙΔΗΣ ΓΙΩΡΓΟΣ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2026-04-25, ΚΟΛΟ vs ΚΑΡΔ",26,5,0,0,1,3,2,2,0,5,5,1,1,0,0,4
"4ED36E3B","2025-26","GBL","ΤΖΕΦΕΡΣΟΝ ΝΤΕΙΜΙΕΝ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2026-04-25, ΚΟΛΟ vs ΚΑΡΔ",32,14,2,4,3,7,1,1,0,1,1,4,0,7,1,0
"4ED36E3B","2025-26","GBL","ΜAΝΤΣΕΝ AΛΕΞAΝΤΕΡ","ΚΑΡΔΙΤΣΑ ΙΑΠΩΝΙΚΗ","2026-04-25, ΚΟΛΟ vs ΚΑΡΔ",15,4,2,3,0,1,0,0,0,7,7,1,1,1,0,3
"6AF63BE2","2025-26","GBL","ΓΚΡΙΓΚΟΝΙΣ ΜAΡΙΟΥΣ","ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR","2026-04-25, ΠΑΝΑ vs ΜΥΚΟ",23,12,2,2,2,3,2,2,1,3,4,4,3,2,1,2
"6AF63BE2","2025-26","GBL","ΣΟΡΤΣ ΤΙ ΤΖΕΙ","ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR","2026-04-25, ΠΑΝΑ vs ΜΥΚΟ",18,9,4,5,0,0,1,1,0,1,1,2,2,0,1,1
"6AF63BE2","2025-26","GBL","ΚAΛAΪΤΖAΚΗΣ ΠAΝAΓΙΩΤΗΣ","ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR","2026-04-25, ΠΑΝΑ vs ΜΥΚΟ",14,6,2,4,0,4,2,3,0,1,1,2,3,0,0,1
"6AF63BE2","2025-26","GBL","ΧΕΪΖ-ΝΤΕΪΒΙΣ ΝAΙΤΖΕΛ","ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR","2026-04-25, ΠΑΝΑ vs ΜΥΚΟ",19,9,3,8,1,4,0,0,0,3,3,3,4,6,1,2
"6AF63BE2","2025-26","GBL","ΡΟΓΚAΒΟΠΟΥΛΟΣ ΝΙΚΟΣ","ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR","2026-04-25, ΠΑΝΑ vs ΜΥΚΟ",18,15,3,4,3,3,0,0,4,3,7,2,1,0,0,1
"6AF63BE2","2025-26","GBL","ΣAΜΟΝΤΟΥΡΟΒ AΛΕΞAΝΔΡΟΣ","ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR","2026-04-25, ΠΑΝΑ vs ΜΥΚΟ",17,5,2,3,0,1,1,1,1,0,1,0,0,0,2,1
"6AF63BE2","2025-26","GBL","ΓΚΡAΝΤ ΤΖΕΡΙAΝ","ΠΑΝΑΘΗΝΑΪΚΟΣ AKTOR","2026-04-25, ΠΑΝΑ vs ΜΥΚΟ",16,7,2,4,1,1,0,0,0,1,1,4,0,0,0,1
